id_x,host_response_rate,host_is_superhost,host_listings_count,accommodates,bedrooms,beds,maximum_nights,price,review_scores_rating,review_scores_cleanliness,review_scores_location,number_of_reviews,neighbourhood,property_type,neighbourhood_freq,property_type_freq
5946473,1.0,1,1.0,2.0,1.0,1.0,1125.0,100.0,4.71,4.65,4.64,78400,"Drumcondra, Dublin, Ireland",Private room in home,0.0008960573476702509,0.22334229390681004
6027743,0.99,0,92.0,4.0,1.0,2.0,60.0,173.0,4.55,4.71,4.73,116964,"LOVE LANE EAST, MOUNT STREET LOWER, DUBLIN 2, Ireland",Entire rental unit,0.00022401433691756272,0.2318548387096774
6097160,1.0,1,1.0,7.0,3.0,3.0,1125.0,484.0,4.8,4.44,4.89,38809,"Bull Island, Dublin, Ireland",Entire cabin,0.00022401433691756272,0.004256272401433692
6118304,1.0,0,1.0,2.0,1.0,0.0,221.0,53.0,4.6,4.77,4.52,27889,"Drumcondra, Dublin, Ireland",Private room in townhouse,0.0008960573476702509,0.02486559139784946
6181296,1.0,0,1.0,3.0,2.0,2.0,3.0,87.0,5.0,4.0,4.5,4,"Dublin, Ireland",Private room in home,0.031137992831541218,0.22334229390681004
6294418,1.0,1,1.0,4.0,2.0,2.0,5.0,209.0,4.95,4.93,4.74,108241,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
6309046,0.67,0,1.0,6.0,3.0,4.0,50.0,472.0,4.96,4.84,4.92,625,Unknown,Entire home,0.5945340501792115,0.1646505376344086
6347315,1.0,0,1.0,2.0,1.0,1.0,1125.0,220.0,4.89,4.94,4.5,1225,"Dublin, Ireland",Entire townhouse,0.031137992831541218,0.018145161290322582
6385487,1.0,1,1.0,2.0,1.0,1.0,60.0,117.0,4.92,4.9,4.95,22201,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
6397569,1.0,0,2.0,4.0,2.0,3.0,10.0,144.0,4.68,4.58,4.36,625,"Crumlin, Dublin, Ireland",Entire townhouse,0.00022401433691756272,0.018145161290322582
6448254,0.88,1,2.0,1.0,1.0,0.0,14.0,62.0,4.77,4.63,4.87,900,"Malahide, Dublin, Ireland",Private room in rental unit,0.00044802867383512545,0.09363799283154121
6465408,1.0,1,1.0,2.0,1.0,1.0,7.0,120.0,4.94,4.91,4.75,39204,"Dolphin's Barn, Dublin, Ireland",Entire guesthouse,0.00022401433691756272,0.009632616487455198
6550308,1.0,0,2.0,2.0,1.0,0.0,14.0,113.0,4.65,4.61,4.49,95481,"Dublin 8, County Dublin, Ireland",Entire guesthouse,0.02710573476702509,0.009632616487455198
6585603,1.0,0,1.0,4.0,2.0,2.0,1125.0,162.0,4.89,4.44,4.89,81,"Dublin, Ireland",Entire condo,0.031137992831541218,0.08109318996415771
6602165,1.0,0,2.0,6.0,2.0,4.0,12.0,88.0,4.89,4.900000000000001,4.8,49284,"Stillorgan, Dublin, Ireland",Private room in townhouse,0.00022401433691756272,0.02486559139784946
6657851,0.9,1,1.0,2.0,1.0,2.0,1125.0,103.0,4.88,4.87,4.75,17689,"Dublin , Dublin, Ireland",Private room in home,0.0008960573476702509,0.22334229390681004
6674154,1.0,0,1.0,6.0,3.0,4.0,60.0,349.0,4.9,4.9,4.9,441,"Ranelagh, Dublin, Ireland",Entire home,0.0017921146953405018,0.1646505376344086
6677566,1.0,1,2.0,2.0,1.0,1.0,50.0,97.0,4.91,4.97,4.88,52441,"Ranelagh, Dublin, Ireland",Entire rental unit,0.0017921146953405018,0.2318548387096774
6677678,1.0,1,2.0,2.0,1.0,1.0,40.0,97.0,4.94,4.95,4.9,51076,"Ranelagh, Dublin, Ireland",Entire rental unit,0.0017921146953405018,0.2318548387096774
6705101,0.8,0,2.0,1.0,2.0,1.0,1125.0,60.0,4.96,4.94,4.78,14161,"Dublin , Clonsilla, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
6710681,1.0,1,7.0,4.0,2.0,2.0,1125.0,150.0,4.93,4.91,4.91,6561,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
6719721,1.0,0,6.0,4.0,1.0,2.0,1125.0,90.0,4.49,4.63,4.51,128164,"Dublin 8, County Dublin, Ireland",Entire rental unit,0.02710573476702509,0.2318548387096774
6765402,1.0,1,2.0,2.0,1.0,1.0,1125.0,162.0,4.96,5.0,4.92,19600,"Ringsend, Dublin 4, Ireland",Entire home,0.00022401433691756272,0.1646505376344086
6781323,1.0,1,2.0,1.0,1.0,1.0,1125.0,69.0,4.98,4.96,4.95,29241,"Dublin, Ireland",Private room in home,0.031137992831541218,0.22334229390681004
6803316,0.8,0,1.0,2.0,1.0,1.0,1125.0,60.0,4.9,4.93,4.96,25921,"Dun Laoghaire, Dublin, Ireland",Private room in home,0.0006720430107526882,0.22334229390681004
6806510,1.0,0,1.0,2.0,1.0,1.0,6.0,66.0,4.37,3.53,4.570000000000001,900,"Dublin, County Dublin, Ireland",Private room in condo,0.11559139784946236,0.05040322580645161
6816938,1.0,0,1.0,4.0,2.0,3.0,7.0,162.0,4.96,4.89,4.95,2025,"Glasthule, Co Dublin, Ireland",Entire townhouse,0.00022401433691756272,0.018145161290322582
6834535,1.0,0,2.0,4.0,2.0,2.0,1125.0,250.0,4.73,4.81,4.95,212521,"Dublin , Dublin, Ireland",Entire condo,0.0008960573476702509,0.08109318996415771
6841412,0.58,0,1.0,2.0,1.0,1.0,1125.0,70.0,4.53,4.27,4.74,5329,"Blackrock, Co Dublin, Ireland",Entire guest suite,0.00022401433691756272,0.008736559139784945
6895847,1.0,1,1.0,4.0,2.0,2.0,30.0,229.0,4.81,4.88,4.89,242064,"Dublin 8, Ireland",Entire rental unit,0.00022401433691756272,0.2318548387096774
6991430,0.98,0,26.0,3.0,1.0,2.0,160.0,134.0,4.91,4.91,4.96,205209,"Temple Bar, Dublin, Ireland",Entire condo,0.0006720430107526882,0.08109318996415771
7015349,1.0,0,1.0,6.0,3.0,3.0,70.0,246.0,5.0,4.86,5.0,441,"Dalkey, Dublin, Ireland",Entire home,0.0008960573476702509,0.1646505376344086
7032060,1.0,0,2.0,5.0,1.0,3.0,14.0,101.0,4.57,4.4,4.73,48841,"Dublin, County Dublin, Ireland",Entire condo,0.11559139784946236,0.08109318996415771
7071476,1.0,0,1.0,2.0,1.0,1.0,1125.0,154.0,4.91,4.92,4.81,6084,"Dublin, Ireland",Entire bungalow,0.031137992831541218,0.0038082437275985663
7089384,1.0,0,1.0,2.0,1.0,1.0,365.0,77.0,4.86,4.62,4.86,196,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
7132062,1.0,1,4.0,2.0,0.0,1.0,1125.0,140.0,4.82,4.96,4.71,264196,"Dublin, Ireland",Entire loft,0.031137992831541218,0.0031362007168458782
7185702,1.0,0,1.0,2.0,1.0,1.0,1125.0,68.0,4.77,4.86,4.57,1225,"Carrickmines, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
7192680,1.0,0,1.0,4.0,2.0,2.0,1125.0,139.0,4.79,4.82,4.72,4624,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
7214457,0.0,0,1.0,2.0,1.0,1.0,15.0,50.0,4.79,5.0,4.589999999999999,784,"Fingal, Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
7326322,0.5,1,1.0,2.0,0.0,1.0,1125.0,135.0,4.85,4.82,4.79,1156,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
7328652,1.0,1,2.0,2.0,1.0,1.0,14.0,99.0,4.88,4.82,4.91,303601,"Rush, Co dublin, Ireland",Entire guesthouse,0.00022401433691756272,0.009632616487455198
7392224,1.0,1,2.0,7.0,5.0,6.0,1125.0,558.0,4.95,4.9,4.93,1681,"Rathmines , Dublin, Ireland",Entire townhouse,0.00022401433691756272,0.018145161290322582
7419724,1.0,0,1.0,2.0,1.0,1.0,1125.0,110.0,4.95,4.8,4.8,1681,"Dublin, County Dublin, Ireland",Private room in home,0.11559139784946236,0.22334229390681004
7450614,0.93,1,2.0,2.0,1.0,1.0,1125.0,82.0,4.77,4.89,4.76,68644,"Swords, Dublin, Ireland",Private room in home,0.0006720430107526882,0.22334229390681004
7524194,0.0,0,2.0,2.0,1.0,1.0,2.0,159.0,4.0,4.5,5.0,4,"Dublin, Ireland",Private room in rental unit,0.031137992831541218,0.09363799283154121
7525262,0.0,0,2.0,2.0,1.0,1.0,2.0,144.0,5.0,5.0,5.0,1,"Dublin, Ireland",Private room in rental unit,0.031137992831541218,0.09363799283154121
7531892,1.0,1,3.0,1.0,1.0,1.0,1125.0,90.0,4.69,4.92,4.67,5625,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
7542897,0.67,1,1.0,2.0,1.0,1.0,150.0,150.0,4.9,4.77,4.94,11025,"Ballsbridge, Dublin, Ireland",Entire home,0.0015681003584229391,0.1646505376344086
7552924,1.0,1,1.0,1.0,1.0,1.0,30.0,55.0,4.78,4.76,4.74,35344,"Dublin, Ireland",Private room in bungalow,0.031137992831541218,0.004032258064516129
7586899,1.0,1,2.0,2.0,1.0,1.0,14.0,84.0,4.94,4.94,4.85,34596,"Killiney, Dublin, Ireland",Private room in bungalow,0.00044802867383512545,0.004032258064516129
7590197,0.68,0,20.0,5.0,3.0,4.0,1125.0,208.0,4.44,4.4,4.43,15876,"Drimnagh, Dublin, Ireland",Entire rental unit,0.00044802867383512545,0.2318548387096774
7595241,1.0,0,1.0,2.0,1.0,1.0,1125.0,150.0,4.86,5.0,5.0,49,"Dublin, Ireland",Private room in rental unit,0.031137992831541218,0.09363799283154121
7625212,0.9,0,1.0,2.0,1.0,1.0,1125.0,67.0,4.64,4.57,4.74,155236,"Dublin, Swords, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
7630788,1.0,1,5.0,4.0,2.0,3.0,365.0,234.0,4.86,4.84,4.96,117649,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
7642454,1.0,0,2.0,2.0,1.0,1.0,1125.0,89.0,4.65,4.3,4.83,529,Unknown,Private room in rental unit,0.5945340501792115,0.09363799283154121
7692164,1.0,0,1.0,2.0,1.0,2.0,7.0,120.0,4.89,4.89,4.84,3721,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
7781066,0.98,0,26.0,3.0,1.0,2.0,90.0,141.0,4.9,4.9,4.97,218089,"Temple Bar, Dublin, Ireland",Entire condo,0.0006720430107526882,0.08109318996415771
7814088,0.8,0,2.0,2.0,1.0,1.0,1125.0,140.0,4.95,4.94,4.88,17689,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
7892233,1.0,1,1.0,1.0,1.0,1.0,120.0,34.0,4.88,4.77,4.88,1849,"Rathmines, Dublin, Ireland",Private room in home,0.0015681003584229391,0.22334229390681004
7914345,0.68,0,20.0,5.0,2.0,3.0,1125.0,190.0,4.41,4.4,4.49,6889,"Drimnagh, Dublin, Ireland",Entire rental unit,0.00044802867383512545,0.2318548387096774
8003265,1.0,1,1.0,4.0,2.0,2.0,365.0,310.0,4.9,4.87,4.99,8100,"Sutton, Dublin, Ireland",Castle,0.0006720430107526882,0.00022401433691756272
8080563,0.68,0,20.0,12.0,5.0,8.0,1124.0,326.0,4.58,4.59,4.59,86436,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
8097974,0.0,0,1.0,2.0,1.0,1.0,35.0,171.0,4.809999999999999,4.89,4.92,729,"Dublin, Ireland",Private room in condo,0.031137992831541218,0.05040322580645161
8224514,1.0,1,3.0,1.0,1.0,1.0,1125.0,90.0,4.74,4.85,4.56,3249,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
8286998,1.0,1,1.0,2.0,1.0,1.0,730.0,77.0,4.89,4.96,4.67,425104,"Dublin , Rialto, Ireland",Private room in condo,0.00022401433691756272,0.05040322580645161
8352687,0.68,0,20.0,4.0,1.0,2.0,1125.0,224.0,4.46,4.48,4.65,24649,"Dublin, Ireland",Entire condo,0.031137992831541218,0.08109318996415771
8377038,1.0,1,2.0,1.0,4.0,4.0,1125.0,68.0,4.86,4.82,4.78,25921,"Raheny, Dublin 5, Ireland",Private room in home,0.00044802867383512545,0.22334229390681004
8380582,1.0,1,2.0,1.0,1.0,1.0,1125.0,45.0,4.8,4.8,4.77,10000,"Glenageary, Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
8381293,1.0,1,1.0,2.0,1.0,1.0,7.0,127.0,4.92,4.94,4.9,88209,"Dublin 8, County Dublin, Ireland",Private room in condo,0.02710573476702509,0.05040322580645161
8381482,1.0,1,2.0,2.0,1.0,1.0,40.0,132.0,4.93,4.83,4.87,148996,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
8425181,1.0,0,1.0,3.0,2.0,2.0,30.0,161.0,4.9,4.95,4.79,12100,"Rathmines, Dublin, Ireland",Entire condo,0.0015681003584229391,0.08109318996415771
8446604,1.0,1,4.0,4.0,2.0,2.0,15.0,214.0,4.72,4.73,4.71,16900,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
8543762,0.94,1,1.0,6.0,2.0,1.0,1125.0,175.0,4.68,4.65,4.54,5184,Unknown,Entire condo,0.5945340501792115,0.08109318996415771
8550046,1.0,1,2.0,8.0,3.0,5.0,185.0,250.0,4.41,4.36,4.69,22201,"Dublin 2, Dublin, Ireland",Entire home,0.00044802867383512545,0.1646505376344086
8559817,1.0,1,6.0,1.0,1.0,1.0,5.0,57.0,4.92,4.99,4.66,105625,"Blanchardstown, Dublin, Ireland",Private room in home,0.00044802867383512545,0.22334229390681004
8643994,1.0,1,2.0,1.0,1.0,1.0,30.0,44.0,4.81,4.68,4.75,11449,"Artane, Dublin, Ireland",Private room in home,0.0006720430107526882,0.22334229390681004
8731351,1.0,0,3.0,4.0,2.0,2.0,700.0,145.0,4.56,4.52,4.64,4096,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
8784741,1.0,0,5.0,6.0,2.0,4.0,365.0,328.0,4.76,4.63,4.86,30276,"Dublin, Ireland",Entire condo,0.031137992831541218,0.08109318996415771
8864614,0.85,1,4.0,1.0,1.0,1.0,90.0,56.0,4.75,4.63,4.64,5625,Unknown,Private room in townhouse,0.5945340501792115,0.02486559139784946
9003802,0.96,0,8.0,4.0,2.0,2.0,1125.0,233.0,4.62,4.76,4.7,57121,"Dublin 4, County Dublin, Ireland",Entire rental unit,0.012096774193548387,0.2318548387096774
9038493,1.0,0,2.0,2.0,1.0,1.0,1125.0,324.0,4.89,4.8,4.92,8100,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
9044749,0.68,0,20.0,2.0,1.0,1.0,1125.0,124.0,4.56,4.72,4.44,324,"Dublin, Ireland",Entire guest suite,0.031137992831541218,0.008736559139784945
9111307,1.0,1,4.0,15.0,6.0,13.0,1124.0,1061.0,4.94,4.91,4.77,19044,"Glasnevin, Dublin, Ireland",Entire home,0.0006720430107526882,0.1646505376344086
9122936,1.0,1,2.0,2.0,4.0,1.0,1125.0,87.0,4.82,4.8,4.74,38416,"Raheny, Dublin 5, Ireland",Private room in home,0.00044802867383512545,0.22334229390681004
9160181,0.9,1,1.0,2.0,1.0,1.0,1125.0,131.0,4.940000000000001,4.89,4.89,201601,"Dalkey, Dublin, Ireland",Entire condo,0.0008960573476702509,0.08109318996415771
9169047,1.0,1,2.0,4.0,2.0,3.0,14.0,203.0,4.85,4.89,4.72,49729,"Dublin, Ireland",Entire cottage,0.031137992831541218,0.006048387096774193
9254452,1.0,1,3.0,1.0,1.0,1.0,700.0,86.0,4.92,4.9,4.92,2704,"Clontarf, Dublin, Ireland",Private room in home,0.0029121863799283156,0.22334229390681004
9293644,1.0,1,1.0,2.0,1.0,1.0,730.0,91.0,4.88,4.92,4.88,2401,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
9298254,1.0,0,6.0,4.0,1.0,2.0,1125.0,92.0,4.35,4.47,4.44,79524,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
9326428,1.0,0,3.0,1.0,1.0,1.0,1125.0,55.0,4.73,4.59,4.78,90000,"Clontarf, Dublin, Ireland",Private room in home,0.0029121863799283156,0.22334229390681004
9470721,1.0,0,1.0,2.0,1.0,1.0,6.0,78.0,4.69,4.76,4.82,178084,"Dublin, Ireland",Private room in condo,0.031137992831541218,0.05040322580645161
9511541,1.0,0,5.0,2.0,1.0,1.0,1125.0,71.0,4.38,4.28,4.6,70225,"Dublin 7, Dublin, Ireland",Private room in home,0.0008960573476702509,0.22334229390681004
9612987,0.0,0,1.0,2.0,1.0,0.0,6.0,100.0,4.56,4.56,4.89,2025,"Dublin, Ireland",Private room in rental unit,0.031137992831541218,0.09363799283154121
9730671,1.0,1,1.0,2.0,1.0,1.0,28.0,89.0,4.95,4.96,4.95,659344,"Sandymount, Dublin, Ireland",Entire rental unit,0.0006720430107526882,0.2318548387096774
9791712,1.0,0,4.0,2.0,1.0,1.0,1125.0,131.0,4.81,4.73,4.67,11025,"Ballsbridge, Dublin, Ireland",Entire rental unit,0.0015681003584229391,0.2318548387096774
9876106,0.99,0,92.0,7.0,2.0,4.0,1124.0,359.0,4.63,4.78,4.71,105625,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
9901340,1.0,0,2.0,6.0,3.0,4.0,30.0,817.0,4.9,4.84,4.87,8464,Unknown,Entire home,0.5945340501792115,0.1646505376344086
9919222,1.0,1,1.0,1.0,0.0,1.0,14.0,1000.0,4.89,4.89,4.809999999999999,208849,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
10007690,1.0,1,1.0,8.0,3.0,5.0,90.0,514.0,5.0,4.98,4.88,2401,"Dublin 9, County Dublin, Ireland",Entire home,0.004480286738351254,0.1646505376344086
10035766,1.0,0,1.0,6.0,1.0,3.0,1125.0,188.0,4.65,4.54,4.88,2704,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
10146203,0.68,0,20.0,7.0,4.0,5.0,55.0,357.0,4.52,4.5,4.56,27556,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
10269677,1.0,1,2.0,4.0,1.0,2.0,180.0,153.0,4.17,4.29,4.46,12996,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
10399510,1.0,0,2.0,2.0,1.0,1.0,30.0,70.0,4.88,4.73,4.71,5625,"Finglas, Dublin, Ireland",Private room in rental unit,0.00044802867383512545,0.09363799283154121
10473846,1.0,0,1.0,4.0,2.0,2.0,10.0,225.0,4.95,4.89,4.89,4356,"Dalkey, Dublin, Ireland",Entire townhouse,0.0008960573476702509,0.018145161290322582
10652332,0.2,0,1.0,10.0,5.0,10.0,1125.0,343.0,4.85,4.74,4.54,729,"Killester, Dublin, Ireland",Entire home,0.00022401433691756272,0.1646505376344086
10676358,1.0,1,1.0,6.0,3.0,3.0,30.0,407.0,4.86,4.66,4.74,65536,"Dublin, Ireland",Entire townhouse,0.031137992831541218,0.018145161290322582
10703610,1.0,1,2.0,2.0,1.0,1.0,31.0,98.0,4.75,4.92,4.71,27889,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
10992300,0.9,1,1.0,1.0,2.0,1.0,1125.0,86.0,4.84,4.74,4.95,1444,"Ballsbridge, Dublin, Ireland",Private room in home,0.0015681003584229391,0.22334229390681004
11056503,1.0,1,2.0,2.0,1.0,1.0,1125.0,150.0,4.92,4.96,4.86,21316,"Dublin , Dublin, Ireland",Private room in home,0.0008960573476702509,0.22334229390681004
11080303,1.0,0,8.0,2.0,1.0,2.0,365.0,105.0,4.59,4.94,4.64,6561,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
11131579,1.0,1,2.0,1.0,1.0,2.0,1125.0,95.0,4.97,4.97,4.9,50176,"Dublin, Ireland",Private room in home,0.031137992831541218,0.22334229390681004
11132012,1.0,1,3.0,2.0,1.0,1.0,1125.0,139.0,5.0,5.0,5.0,49,"Dublin 2, Ireland",Entire rental unit,0.0006720430107526882,0.2318548387096774
11137294,0.5,0,4.0,2.0,1.0,1.0,365.0,154.0,4.429999999999999,4.53,4.6,900,"Dublin, Ireland",Private room in bed and breakfast,0.031137992831541218,0.013888888888888888
11197200,1.0,1,7.0,2.0,1.0,2.0,1125.0,75.0,4.86,4.0,5.0,49,Unknown,Private room in home,0.5945340501792115,0.22334229390681004
11211533,1.0,1,6.0,4.0,1.0,3.0,120.0,135.0,4.88,4.82,4.94,8100,"Dublin, Ireland",Entire condo,0.031137992831541218,0.08109318996415771
11278756,0.9,0,2.0,2.0,1.0,1.0,1125.0,135.0,4.98,5.0,4.97,243049,"Dublin, Ireland",Private room in home,0.031137992831541218,0.22334229390681004
11310913,0.68,0,20.0,6.0,2.0,5.0,1125.0,353.0,4.72,4.68,4.85,20736,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
11412823,1.0,1,5.0,4.0,1.0,2.0,1124.0,78.0,4.8,4.92,4.69,41616,"Raheny, Dublin, Ireland",Entire guesthouse,0.00022401433691756272,0.009632616487455198
11425524,1.0,1,5.0,4.0,2.0,2.0,120.0,166.0,4.91,4.92,4.85,18225,"Ballsbridge, Dublin, Ireland",Entire condo,0.0015681003584229391,0.08109318996415771
11431700,1.0,0,1.0,6.0,3.0,4.0,90.0,394.0,5.0,5.0,5.0,16,"Dublin, County Dublin, Ireland",Entire home,0.11559139784946236,0.1646505376344086
11448467,1.0,1,3.0,4.0,2.0,3.0,60.0,243.0,4.82,4.87,4.89,64009,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
11642773,1.0,0,1.0,2.0,1.0,1.0,1124.0,137.0,4.96,4.84,4.93,5625,"Ballsbridge, Dublin, Ireland",Private room in home,0.0015681003584229391,0.22334229390681004
11651390,0.68,0,20.0,16.0,10.0,13.0,1125.0,855.0,5.0,5.0,4.67,36,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
11653894,1.0,0,2.0,3.0,1.0,3.0,3.0,130.0,4.56,4.53,4.66,228006,"Dublin 8, Dublin, Ireland",Entire condo,0.00044802867383512545,0.08109318996415771
11656742,1.0,1,2.0,2.0,0.0,1.0,41.0,100.0,4.97,4.92,4.84,24964,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
11681836,0.88,1,2.0,4.0,2.0,3.0,20.0,268.0,5.0,4.96,4.88,676,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
11685691,1.0,0,3.0,2.0,1.0,1.0,365.0,76.0,4.81,4.81,4.81,5476,"Rush, Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
11782221,1.0,1,5.0,4.0,3.0,3.0,11.0,314.0,4.94,4.92,4.870000000000001,12996,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
11822012,0.99,0,92.0,6.0,2.0,3.0,1125.0,321.0,4.58,4.58,4.87,84681,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
11840083,1.0,0,1.0,4.0,2.0,2.0,1125.0,999.0,4.63,4.68,4.46,21609,"Dublin, County Dublin, Ireland",Entire rental unit,0.11559139784946236,0.2318548387096774
11848597,0.6,1,2.0,4.0,1.0,2.0,1125.0,102.0,4.66,4.46,4.950000000000001,11881,Unknown,Entire rental unit,0.5945340501792115,0.2318548387096774
11862066,1.0,1,1.0,6.0,2.0,3.0,185.0,210.0,4.72,4.69,4.85,361201,"Dublin, Ireland",Entire serviced apartment,0.031137992831541218,0.008736559139784945
11932118,1.0,0,1.0,10.0,4.0,5.0,60.0,417.0,4.76,4.74,4.67,2116,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
11956632,0.9,1,2.0,10.0,5.0,6.0,30.0,975.0,4.9,4.889999999999999,4.85,13225,Unknown,Entire home,0.5945340501792115,0.1646505376344086
11989170,0.9,0,1.0,4.0,2.0,2.0,90.0,360.0,4.83,4.77,4.929999999999999,900,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
12142737,1.0,1,6.0,6.0,2.0,4.0,365.0,471.0,4.76,4.76,4.84,106929,"Dublin, Ireland",Entire condo,0.031137992831541218,0.08109318996415771
12142926,1.0,1,6.0,6.0,2.0,4.0,365.0,500.0,4.68,4.64,4.8,125316,"Dublin, Ireland",Entire condo,0.031137992831541218,0.08109318996415771
12151406,1.0,1,2.0,1.0,1.0,1.0,180.0,40.0,4.85,4.9,4.56,1600,"Rathcoole, Dublin, Ireland",Private room in home,0.00022401433691756272,0.22334229390681004
12152425,1.0,0,1.0,8.0,3.0,3.0,30.0,414.0,4.929999999999999,5.0,4.67,225,"Dublin, Ireland",Entire home,0.031137992831541218,0.1646505376344086
12245664,1.0,0,1.0,5.0,3.0,3.0,1125.0,180.0,4.790000000000001,4.75,4.91,12996,"Dublin, Ireland",Entire townhouse,0.031137992831541218,0.018145161290322582
12268497,1.0,0,3.0,6.0,2.0,2.0,1125.0,326.0,4.32,4.39,4.88,81225,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
12305028,1.0,0,3.0,2.0,1.0,1.0,28.0,48.0,4.72,4.56,4.76,195364,"Clontarf, Dublin, Ireland",Private room in home,0.0029121863799283156,0.22334229390681004
12335084,1.0,0,1.0,7.0,3.0,5.0,90.0,405.0,5.0,5.0,4.86,49,Unknown,Entire home,0.5945340501792115,0.1646505376344086
12400367,1.0,1,15.0,4.0,1.0,2.0,1125.0,216.0,4.73,4.77,4.8,388129,"Dublin, Ireland",Entire condo,0.031137992831541218,0.08109318996415771
12443911,1.0,1,1.0,4.0,1.0,2.0,1125.0,131.0,4.88,4.9,4.96,79524,"Dublin, Ireland",Entire rental unit,0.031137992831541218,0.2318548387096774
12449044,1.0,0,1.0,1.0,1.0,1.0,5.0,73.0,4.9,4.89,4.61,9409,"Kimmage, Dublin, Ireland",Private room in townhouse,0.00022401433691756272,0.02486559139784946
12459154,1.0,1,1.0,2.0,1.0,2.0,60.0,68.0,4.95,4.98,4.75,88209,"Dublin, Ireland",Entire guest suite,0.031137992831541218,0.008736559139784945
12502286,1.0,0,3.0,2.0,1.0,1.0,30.0,99.0,4.75,4.5,4.5,16,Unknown,Entire cabin,0.5945340501792115,0.004256272401433692
12507320,0.98,0,44.0,4.0,1.0,2.0,1125.0,255.0,4.46,4.66,4.86,42849,Unknown,Entire serviced apartment,0.5945340501792115,0.008736559139784945
12527344,1.0,1,7.0,1.0,1.0,1.0,1125.0,70.0,5.0,4.63,5.0,361,"Dublin, Ireland",Private room in townhouse,0.031137992831541218,0.02486559139784946
12555070,0.5,0,4.0,2.0,1.0,2.0,365.0,135.0,4.61,4.71,4.76,1681,"Dublin, Ireland",Private room in bed and breakfast,0.031137992831541218,0.013888888888888888
